student_id,term,subject,score
S2129,Term2,Science,57.8
S2129,Term2,History,66.8
S2129,Term2,Computer Science,68.9
S2129,Term2,Economics,56.0
S2129,Term2,Biology,70.1
S2129,Term3,Math,64.7
S2129,Term3,English,51.2
S2129,Term3,Science,52.7
S2129,Term3,History,37.8
S2129,Term3,Computer Science,59.3
S2129,Term3,Economics,64.6
S2129,Term3,Biology,52.6
S2130,Term1,Math,70.4
S2130,Term1,English,52.5
S2130,Term1,Science,42.4
S2130,Term1,History,63.0
S2130,Term1,Computer Science,74.9
S2130,Term1,Economics,69.7
S2130,Term1,Biology,55.7
S2130,Term2,Math,50.8
S2130,Term2,English,53.3
S2130,Term2,Science,58.1
S2130,Term2,History,53.2
S2130,Term2,Computer Science,56.2
S2130,Term2,Economics,55.6
S2130,Term2,Biology,58.3
S2130,Term3,Math,51.9
S2130,Term3,English,23.1
S2130,Term3,Science,41.8
S2130,Term3,History,19.5
S2130,Term3,Computer Science,37.7
S2130,Term3,Economics,32.6
S2130,Term3,Biology,38.5
S2131,Term1,Math,77.4
S2131,Term1,English,84.0
S2131,Term1,Science,54.6
S2131,Term1,History,82.9
S2131,Term1,Computer Science,68.4
S2131,Term1,Economics,51.2
S2131,Term1,Biology,74.5
S2131,Term2,Math,79.8
S2131,Term2,English,69.8
S2131,Term2,Science,72.9
S2131,Term2,History,67.7
S2131,Term2,Computer Science,75.7
S2131,Term2,Economics,75.9
S2131,Term2,Biology,56.4
S2131,Term3,Math,60.4
S2131,Term3,English,64.3
S2131,Term3,Science,46.2
S2131,Term3,History,38.3
S2131,Term3,Computer Science,66.6
S2131,Term3,Economics,48.7
S2131,Term3,Biology,79.2
S2132,Term1,Math,54.9
S2132,Term1,English,49.6
S2132,Term1,Science,50.3
S2132,Term1,History,43.1
S2132,Term1,Computer Science,46.9
S2132,Term1,Economics,46.2
S2132,Term1,Biology,59.3
S2132,Term2,Math,77.9
S2132,Term2,English,88.2
S2132,Term2,Science,87.2
S2132,Term2,History,62.7
S2132,Term2,Computer Science,80.1
S2132,Term2,Economics,86.8
S2132,Term2,Biology,70.2
S2132,Term3,Math,80.2
S2132,Term3,English,69.7
S2132,Term3,Science,85.4
S2132,Term3,History,79.2
S2132,Term3,Computer Science,68.7
S2132,Term3,Economics,97.2
S2132,Term3,Biology,89.1
S2133,Term1,Math,56.4
S2133,Term1,English,57.9
S2133,Term1,Science,63.9
S2133,Term1,History,59.5
S2133,Term1,Computer Science,64.1
S2133,Term1,Economics,54.2
S2133,Term1,Biology,51.8
S2133,Term2,Math,43.8
S2133,Term2,English,50.0
S2133,Term2,Science,54.6
S2133,Term2,History,56.6
S2133,Term2,Computer Science,50.0
S2133,Term2,Economics,57.2
S2133,Term2,Biology,62.1
S2133,Term3,Math,66.7
S2133,Term3,English,63.5
S2133,Term3,Science,60.6
S2133,Term3,History,64.2
S2133,Term3,Computer Science,56.0
S2133,Term3,Economics,48.6
S2133,Term3,Biology,43.8
S2134,Term1,Math,51.0
S2134,Term1,English,33.7
S2134,Term1,Science,55.8
S2134,Term1,History,48.4
S2134,Term1,Computer Science,59.6
S2134,Term1,Economics,71.2
S2134,Term1,Biology,48.1
S2134,Term2,Math,73.1
S2134,Term2,English,48.6
S2134,Term2,Science,74.5
S2134,Term2,History,66.2
S2134,Term2,Computer Science,74.2
S2134,Term2,Economics,69.3
S2134,Term2,Biology,76.2
S2134,Term3,Math,65.5
S2134,Term3,English,76.5
S2134,Term3,Science,57.7
S2134,Term3,History,76.8
S2134,Term3,Computer Science,68.1
S2134,Term3,Economics,60.9
S2134,Term3,Biology,81.0
S2135,Term1,Math,45.0
S2135,Term1,English,62.6
S2135,Term1,Science,66.0
S2135,Term1,History,63.2
S2135,Term1,Computer Science,54.2
S2135,Term1,Economics,43.7
S2135,Term1,Biology,58.0
S2135,Term2,Math,71.5
S2135,Term2,English,69.5
S2135,Term2,Science,66.3
S2135,Term2,History,74.7
S2135,Term2,Computer Science,64.9
S2135,Term2,Economics,64.3
S2135,Term2,Biology,66.7
S2135,Term3,Math,78.1
S2135,Term3,English,72.0
S2135,Term3,Science,69.7
S2135,Term3,History,70.6
S2135,Term3,Computer Science,66.6
S2135,Term3,Economics,72.2
S2135,Term3,Biology,75.1
S2136,Term1,Math,58.4
S2136,Term1,English,76.9
S2136,Term1,Science,70.1
S2136,Term1,History,63.3
S2136,Term1,Computer Science,60.5
S2136,Term1,Economics,76.6
S2136,Term1,Biology,57.6
S2136,Term2,Math,53.3
S2136,Term2,English,61.4
S2136,Term2,Science,51.2
S2136,Term2,History,58.9
S2136,Term2,Computer Science,54.1
S2136,Term2,Economics,50.8
S2136,Term2,Biology,49.7
S2136,Term3,Math,74.2
S2136,Term3,English,86.2
S2136,Term3,Science,84.4
S2136,Term3,History,81.0
S2136,Term3,Computer Science,78.8
S2136,Term3,Economics,77.4
S2136,Term3,Biology,90.4
S2137,Term1,Math,62.2
S2137,Term1,English,61.7
S2137,Term1,Science,56.4
S2137,Term1,History,46.8
S2137,Term1,Computer Science,58.1
S2137,Term1,Economics,48.6
S2137,Term1,Biology,72.3
S2137,Term2,Math,59.6
S2137,Term2,English,82.0
S2137,Term2,Science,75.0
S2137,Term2,History,79.1
S2137,Term2,Computer Science,88.4
S2137,Term2,Economics,64.9
S2137,Term2,Biology,56.8
S2137,Term3,Math,54.0
S2137,Term3,English,59.4
S2137,Term3,Science,52.5
S2137,Term3,History,87.6
S2137,Term3,Computer Science,71.5
S2137,Term3,Economics,62.9
S2137,Term3,Biology,58.0
S2138,Term1,Math,71.5
S2138,Term1,English,62.5
S2138,Term1,Science,68.4
S2138,Term1,History,67.9
S2138,Term1,Computer Science,89.9
S2138,Term1,Economics,74.0
S2138,Term1,Biology,86.5
S2138,Term2,Math,59.2
S2138,Term2,English,60.0
S2138,Term2,Science,60.0
S2138,Term2,History,41.1
S2138,Term2,Computer Science,68.6
S2138,Term2,Economics,59.6
S2138,Term2,Biology,61.6
S2138,Term3,Math,69.7
S2138,Term3,English,61.7
S2138,Term3,Science,69.1
S2138,Term3,History,51.8
S2138,Term3,Computer Science,62.3
S2138,Term3,Economics,82.5
S2138,Term3,Biology,61.0
S2139,Term1,Math,37.7
S2139,Term1,English,36.3
S2139,Term1,Science,54.8
S2139,Term1,History,44.8
S2139,Term1,Computer Science,41.7
S2139,Term1,Economics,51.0
S2139,Term1,Biology,50.8
S2139,Term2,Math,63.6
S2139,Term2,English,53.8
S2139,Term2,Science,69.0
S2139,Term2,History,51.0
S2139,Term2,Computer Science,62.5
S2139,Term2,Economics,69.5
S2139,Term2,Biology,60.7
S2139,Term3,Math,60.3
S2139,Term3,English,62.1
S2139,Term3,Science,69.6
S2139,Term3,History,64.4
S2139,Term3,Computer Science,59.5
S2139,Term3,Economics,46.0
S2139,Term3,Biology,52.8
S2140,Term1,Math,64.7
S2140,Term1,English,51.7
S2140,Term1,Science,60.2
S2140,Term1,History,65.7
S2140,Term1,Computer Science,61.4
S2140,Term1,Economics,57.7
S2140,Term1,Biology,74.0
S2140,Term2,Math,77.2
S2140,Term2,English,75.1
S2140,Term2,Science,77.0
S2140,Term2,History,81.1
S2140,Term2,Computer Science,58.9
S2140,Term2,Economics,75.0
S2140,Term2,Biology,78.6
S2140,Term3,Math,69.2
S2140,Term3,English,76.1
S2140,Term3,Science,84.0
S2140,Term3,History,77.5
S2140,Term3,Computer Science,70.6
S2140,Term3,Economics,76.6
S2140,Term3,Biology,77.8
S2141,Term1,Math,74.2
S2141,Term1,English,55.3
S2141,Term1,Science,68.6
S2141,Term1,History,66.2
S2141,Term1,Computer Science,55.6
S2141,Term1,Economics,62.0
S2141,Term1,Biology,45.8
S2141,Term2,Math,74.4
S2141,Term2,English,87.8
S2141,Term2,Science,79.2
S2141,Term2,History,58.2
S2141,Term2,Computer Science,70.2
S2141,Term2,Economics,82.2
S2141,Term2,Biology,77.7
S2141,Term3,Math,77.9
S2141,Term3,English,80.2
S2141,Term3,Science,72.7
S2141,Term3,History,72.9
S2141,Term3,Computer Science,87.9
S2141,Term3,Economics,64.5
S2141,Term3,Biology,85.4
S2142,Term1,Math,32.8
S2142,Term1,English,35.7
S2142,Term1,Science,49.8
S2142,Term1,History,47.5
S2142,Term1,Computer Science,42.5
S2142,Term1,Economics,39.4
S2142,Term1,Biology,51.8
S2142,Term2,Math,80.5
S2142,Term2,English,78.1
S2142,Term2,Science,79.3
S2142,Term2,History,73.8
S2142,Term2,Computer Science,74.4
S2142,Term2,Economics,85.0
S2142,Term2,Biology,78.5
S2142,Term3,Math,60.8
S2142,Term3,English,49.8
S2142,Term3,Science,49.2
S2142,Term3,History,70.5
S2142,Term3,Computer Science,46.7
S2142,Term3,Economics,31.3
S2142,Term3,Biology,49.4
S2143,Term1,Math,54.1
S2143,Term1,English,68.0
S2143,Term1,Science,53.1
S2143,Term1,History,63.4
S2143,Term1,Computer Science,57.7
S2143,Term1,Economics,55.0
S2143,Term1,Biology,55.4
S2143,Term2,Math,57.4
S2143,Term2,English,47.7
S2143,Term2,Science,48.8
S2143,Term2,History,60.7
S2143,Term2,Computer Science,59.7
S2143,Term2,Economics,55.8
S2143,Term2,Biology,55.0
S2143,Term3,Math,65.8
S2143,Term3,English,69.9
S2143,Term3,Science,70.7
S2143,Term3,History,54.6
S2143,Term3,Computer Science,70.7
S2143,Term3,Economics,70.0
S2143,Term3,Biology,74.5
S2144,Term1,Math,56.7
S2144,Term1,English,76.2
S2144,Term1,Science,80.1
S2144,Term1,History,69.5
S2144,Term1,Computer Science,78.1
S2144,Term1,Economics,76.0
S2144,Term1,Biology,66.4
S2144,Term2,Math,82.3
S2144,Term2,English,65.7
S2144,Term2,Science,64.0
S2144,Term2,History,59.6
S2144,Term2,Computer Science,71.0
S2144,Term2,Economics,77.8
S2144,Term2,Biology,75.3
S2144,Term3,Math,77.9
S2144,Term3,English,80.5
S2144,Term3,Science,91.2
S2144,Term3,History,59.5
S2144,Term3,Computer Science,79.1
S2144,Term3,Economics,77.3
S2144,Term3,Biology,92.7
S2145,Term1,Math,66.1
S2145,Term1,English,61.5
S2145,Term1,Science,73.8
S2145,Term1,History,84.0
S2145,Term1,Computer Science,71.7
S2145,Term1,Economics,69.6
S2145,Term1,Biology,57.6
S2145,Term2,Math,43.1
S2145,Term2,English,67.8
S2145,Term2,Science,53.7
S2145,Term2,History,67.7
S2145,Term2,Computer Science,70.0
S2145,Term2,Economics,75.6
S2145,Term2,Biology,62.6
S2145,Term3,Math,59.4
S2145,Term3,English,64.9
S2145,Term3,Science,60.5
S2145,Term3,History,62.0
S2145,Term3,Computer Science,56.5
S2145,Term3,Economics,55.3
S2145,Term3,Biology,62.2
S2146,Term1,Math,75.5
S2146,Term1,English,63.1
S2146,Term1,Science,63.4
S2146,Term1,History,61.7
S2146,Term1,Computer Science,54.2
S2146,Term1,Economics,62.5
S2146,Term1,Biology,70.2
S2146,Term2,Math,69.7
S2146,Term2,English,64.7
S2146,Term2,Science,55.8
S2146,Term2,History,66.9
S2146,Term2,Computer Science,69.3
S2146,Term2,Economics,59.2
S2146,Term2,Biology,72.9
S2146,Term3,Math,59.6
S2146,Term3,English,53.3
S2146,Term3,Science,38.8
S2146,Term3,History,46.6
S2146,Term3,Computer Science,58.4
S2146,Term3,Economics,46.1
S2146,Term3,Biology,67.0
S2147,Term1,Math,88.3
S2147,Term1,English,57.4
S2147,Term1,Science,57.0
S2147,Term1,History,66.1
S2147,Term1,Computer Science,46.0
S2147,Term1,Economics,78.1
S2147,Term1,Biology,66.1
S2147,Term2,Math,48.0
S2147,Term2,English,40.2
S2147,Term2,Science,50.8
S2147,Term2,History,40.9
S2147,Term2,Computer Science,40.4
S2147,Term2,Economics,49.7
S2147,Term2,Biology,38.8
S2147,Term3,Math,77.7
S2147,Term3,English,89.0
S2147,Term3,Science,81.3
S2147,Term3,History,82.7
S2147,Term3,Computer Science,95.3
S2147,Term3,Economics,90.2
S2147,Term3,Biology,84.9
S2148,Term1,Math,77.7
S2148,Term1,English,56.7
S2148,Term1,Science,59.6
S2148,Term1,History,75.6
S2148,Term1,Computer Science,78.1
S2148,Term1,Economics,73.6
S2148,Term1,Biology,81.3
S2148,Term2,Math,65.7
S2148,Term2,English,65.8
S2148,Term2,Science,73.7
S2148,Term2,History,75.2
S2148,Term2,Computer Science,74.0
S2148,Term2,Economics,63.3
S2148,Term2,Biology,60.2
S2148,Term3,Math,65.0
S2148,Term3,English,75.8
S2148,Term3,Science,73.4
S2148,Term3,History,65.2
S2148,Term3,Computer Science,76.0
S2148,Term3,Economics,51.4
S2148,Term3,Biology,62.1
S2149,Term1,Math,52.0
S2149,Term1,English,56.9
S2149,Term1,Science,69.1
S2149,Term1,History,61.4
S2149,Term1,Computer Science,49.2
S2149,Term1,Economics,56.9
S2149,Term1,Biology,67.2
S2149,Term2,Math,77.7
S2149,Term2,English,56.7
S2149,Term2,Science,69.0
S2149,Term2,History,61.4
S2149,Term2,Computer Science,91.3
S2149,Term2,Economics,68.3
S2149,Term2,Biology,72.9
S2149,Term3,Math,76.0
S2149,Term3,English,73.6
S2149,Term3,Science,60.1
S2149,Term3,History,51.9
S2149,Term3,Computer Science,58.7
S2149,Term3,Economics,70.4
S2149,Term3,Biology,66.6
S2150,Term1,Math,68.8
S2150,Term1,English,59.9
S2150,Term1,Science,67.2
S2150,Term1,History,92.4
S2150,Term1,Computer Science,81.1
S2150,Term1,Economics,75.5
S2150,Term1,Biology,63.6
S2150,Term2,Math,79.9
S2150,Term2,English,70.7
S2150,Term2,Science,69.3
S2150,Term2,History,50.9
S2150,Term2,Computer Science,71.3
S2150,Term2,Economics,75.2
S2150,Term2,Biology,71.1
S2150,Term3,Math,77.5
S2150,Term3,English,81.4
S2150,Term3,Science,83.1
S2150,Term3,History,63.7
S2150,Term3,Computer Science,79.1
S2150,Term3,Economics,82.3
S2150,Term3,Biology,73.0
S2151,Term1,Math,97.7
S2151,Term1,English,87.7
S2151,Term1,Science,67.9
S2151,Term1,History,83.0
S2151,Term1,Computer Science,74.5
S2151,Term1,Economics,80.9
S2151,Term1,Biology,67.1
S2151,Term2,Math,57.0
S2151,Term2,English,49.6
S2151,Term2,Science,54.4
S2151,Term2,History,63.5
S2151,Term2,Computer Science,83.2
S2151,Term2,Economics,69.8
S2151,Term2,Biology,77.6
S2151,Term3,Math,52.9
S2151,Term3,English,54.8
S2151,Term3,Science,54.8
S2151,Term3,History,55.3
S2151,Term3,Computer Science,51.2
S2151,Term3,Economics,48.6
S2151,Term3,Biology,54.6
S2152,Term1,Math,71.3
S2152,Term1,English,74.8
S2152,Term1,Science,61.1
S2152,Term1,History,80.8
S2152,Term1,Computer Science,45.7
S2152,Term1,Economics,55.9
S2152,Term1,Biology,51.9
S2152,Term2,Math,80.2
S2152,Term2,English,86.7
S2152,Term2,Science,93.4
S2152,Term2,History,91.7
S2152,Term2,Computer Science,90.1
S2152,Term2,Economics,79.9
S2152,Term2,Biology,69.3
S2152,Term3,Math,61.0
S2152,Term3,English,56.5
S2152,Term3,Science,69.9
S2152,Term3,History,63.8
S2152,Term3,Computer Science,64.1
S2152,Term3,Economics,63.1
S2152,Term3,Biology,69.8
S2153,Term1,Math,65.4
S2153,Term1,English,53.5
S2153,Term1,Science,89.1
S2153,Term1,History,55.5
S2153,Term1,Computer Science,49.7
S2153,Term1,Economics,45.0
S2153,Term1,Biology,44.9
S2153,Term2,Math,78.1
S2153,Term2,English,69.7
S2153,Term2,Science,66.3
S2153,Term2,History,66.2
S2153,Term2,Computer Science,54.0
S2153,Term2,Economics,74.3
S2153,Term2,Biology,87.7
S2153,Term3,Math,68.3
S2153,Term3,English,58.9
S2153,Term3,Science,48.1
S2153,Term3,History,48.1
S2153,Term3,Computer Science,33.4
S2153,Term3,Economics,43.2
S2153,Term3,Biology,43.3
S2154,Term1,Math,62.6
S2154,Term1,English,64.2
S2154,Term1,Science,70.7
S2154,Term1,History,51.9
S2154,Term1,Computer Science,48.5
S2154,Term1,Economics,71.4
S2154,Term1,Biology,46.7
S2154,Term2,Math,75.7
S2154,Term2,English,80.0
S2154,Term2,Science,79.9
S2154,Term2,History,64.6
S2154,Term2,Computer Science,57.8
S2154,Term2,Economics,90.7
S2154,Term2,Biology,87.3
S2154,Term3,Math,81.1
S2154,Term3,English,76.4
S2154,Term3,Science,73.7
S2154,Term3,History,75.4
S2154,Term3,Computer Science,70.9
S2154,Term3,Economics,91.3
S2154,Term3,Biology,91.6
S2155,Term1,Math,74.5
S2155,Term1,English,55.9
S2155,Term1,Science,70.5
S2155,Term1,History,58.8
S2155,Term1,Computer Science,55.8
S2155,Term1,Economics,76.4
S2155,Term1,Biology,64.7
S2155,Term2,Math,82.3
S2155,Term2,English,70.1
S2155,Term2,Science,75.8
S2155,Term2,History,68.7
S2155,Term2,Computer Science,78.8
S2155,Term2,Economics,69.5
S2155,Term2,Biology,75.6
S2155,Term3,Math,90.0
S2155,Term3,English,89.7
S2155,Term3,Science,74.2
S2155,Term3,History,82.1
S2155,Term3,Computer Science,74.8
S2155,Term3,Economics,65.8
S2155,Term3,Biology,78.4
S2156,Term1,Math,74.5
S2156,Term1,English,94.7
S2156,Term1,Science,89.6
S2156,Term1,History,71.7
S2156,Term1,Computer Science,75.9
S2156,Term1,Economics,87.4
S2156,Term1,Biology,94.4
S2156,Term2,Math,63.5
S2156,Term2,English,61.8
S2156,Term2,Science,77.0
S2156,Term2,History,66.9
S2156,Term2,Computer Science,76.0
S2156,Term2,Economics,76.5
S2156,Term2,Biology,62.9
S2156,Term3,Math,84.7
S2156,Term3,English,77.1
S2156,Term3,Science,65.6
S2156,Term3,History,90.2
S2156,Term3,Computer Science,89.7
S2156,Term3,Economics,71.4
S2156,Term3,Biology,77.0
S2157,Term1,Math,52.4
S2157,Term1,English,45.4
S2157,Term1,Science,52.9
S2157,Term1,History,59.6
S2157,Term1,Computer Science,68.6
S2157,Term1,Economics,75.3
S2157,Term1,Biology,56.6
S2157,Term2,Math,67.2
S2157,Term2,English,63.4
S2157,Term2,Science,61.1
S2157,Term2,History,61.3
S2157,Term2,Computer Science,68.1
S2157,Term2,Economics,63.5
S2157,Term2,Biology,78.6
S2157,Term3,Math,58.2
S2157,Term3,English,33.1
S2157,Term3,Science,45.9
S2157,Term3,History,45.9
S2157,Term3,Computer Science,47.3
S2157,Term3,Economics,38.9
S2157,Term3,Biology,41.2
S2158,Term1,Math,66.4
S2158,Term1,English,59.9
S2158,Term1,Science,67.5
S2158,Term1,History,47.0
S2158,Term1,Computer Science,54.5
S2158,Term1,Economics,48.0
S2158,Term1,Biology,65.8
S2158,Term2,Math,50.8
S2158,Term2,English,56.9
S2158,Term2,Science,43.9
S2158,Term2,History,48.8
S2158,Term2,Computer Science,48.2
S2158,Term2,Economics,38.2
S2158,Term2,Biology,54.4
S2158,Term3,Math,36.9
S2158,Term3,English,30.8
S2158,Term3,Science,41.6
S2158,Term3,History,35.3
S2158,Term3,Computer Science,37.5
S2158,Term3,Economics,31.0
S2158,Term3,Biology,34.6
S2159,Term1,Math,42.8
S2159,Term1,English,37.6
S2159,Term1,Science,44.9
S2159,Term1,History,35.8
S2159,Term1,Computer Science,40.4
S2159,Term1,Economics,51.0
S2159,Term1,Biology,48.9
S2159,Term2,Math,57.8
S2159,Term2,English,73.6
S2159,Term2,Science,71.1
S2159,Term2,History,53.0
S2159,Term2,Computer Science,59.8
S2159,Term2,Economics,64.6
S2159,Term2,Biology,56.8
S2159,Term3,Math,80.6
S2159,Term3,English,54.5
S2159,Term3,Science,72.8
S2159,Term3,History,79.5
S2159,Term3,Computer Science,77.2
S2159,Term3,Economics,72.8
S2159,Term3,Biology,67.1
S2160,Term1,Math,73.2
S2160,Term1,English,49.1
S2160,Term1,Science,69.3
S2160,Term1,History,62.2
S2160,Term1,Computer Science,90.0
S2160,Term1,Economics,54.6
S2160,Term1,Biology,64.9
S2160,Term2,Math,80.7
S2160,Term2,English,52.3
S2160,Term2,Science,56.9
S2160,Term2,History,94.8
S2160,Term2,Computer Science,61.6
S2160,Term2,Economics,70.0
S2160,Term2,Biology,76.6
S2160,Term3,Math,63.3
S2160,Term3,English,52.5
S2160,Term3,Science,57.7
S2160,Term3,History,48.3
S2160,Term3,Computer Science,56.1
S2160,Term3,Economics,46.0
S2160,Term3,Biology,57.6
S2161,Term1,Math,58.4
S2161,Term1,English,39.3
S2161,Term1,Science,54.2
S2161,Term1,History,70.7
S2161,Term1,Computer Science,76.1
S2161,Term1,Economics,63.6
S2161,Term1,Biology,76.0
S2161,Term2,Math,88.0
S2161,Term2,English,89.1
S2161,Term2,Science,89.2
S2161,Term2,History,86.6
S2161,Term2,Computer Science,67.8
S2161,Term2,Economics,93.0
S2161,Term2,Biology,95.4
S2161,Term3,Math,53.2
S2161,Term3,English,63.8
S2161,Term3,Science,65.8
S2161,Term3,History,65.5
S2161,Term3,Computer Science,54.5
S2161,Term3,Economics,70.6
S2161,Term3,Biology,61.3
S2162,Term1,Math,27.9
S2162,Term1,English,32.5
S2162,Term1,Science,27.2
S2162,Term1,History,25.5
S2162,Term1,Computer Science,34.7
S2162,Term1,Economics,29.7
S2162,Term1,Biology,40.5
S2162,Term2,Math,50.6
S2162,Term2,English,23.0
S2162,Term2,Science,27.2
S2162,Term2,History,20.3
S2162,Term2,Computer Science,42.8
S2162,Term2,Economics,41.2
S2162,Term2,Biology,21.9
S2162,Term3,Math,67.2
S2162,Term3,English,76.1
S2162,Term3,Science,83.6
S2162,Term3,History,62.0
S2162,Term3,Computer Science,93.0
S2162,Term3,Economics,93.2
S2162,Term3,Biology,78.9
S2163,Term1,Math,54.0
S2163,Term1,English,77.8
S2163,Term1,Science,68.9
S2163,Term1,History,64.1
S2163,Term1,Computer Science,58.1
S2163,Term1,Economics,54.4
S2163,Term1,Biology,75.8
S2163,Term2,Math,52.3
S2163,Term2,English,71.0
S2163,Term2,Science,61.8
S2163,Term2,History,45.4
S2163,Term2,Computer Science,57.5
S2163,Term2,Economics,67.0
S2163,Term2,Biology,61.9
S2163,Term3,Math,75.8
S2163,Term3,English,63.5
S2163,Term3,Science,73.9
S2163,Term3,History,55.8
S2163,Term3,Computer Science,90.3
S2163,Term3,Economics,79.4
S2163,Term3,Biology,78.1
S2164,Term1,Math,73.4
S2164,Term1,English,69.1
S2164,Term1,Science,73.0
S2164,Term1,History,79.1
S2164,Term1,Computer Science,87.9
S2164,Term1,Economics,64.2
S2164,Term1,Biology,73.3
S2164,Term2,Math,53.3
S2164,Term2,English,59.1
S2164,Term2,Science,48.7
S2164,Term2,History,44.7
S2164,Term2,Computer Science,56.9
S2164,Term2,Economics,50.7
S2164,Term2,Biology,48.6
S2164,Term3,Math,74.1
S2164,Term3,English,95.4
S2164,Term3,Science,74.7
S2164,Term3,History,71.7
S2164,Term3,Computer Science,71.1
S2164,Term3,Economics,66.4
S2164,Term3,Biology,65.3
S2165,Term1,Math,59.7
S2165,Term1,English,58.8
S2165,Term1,Science,59.2
S2165,Term1,History,64.8
S2165,Term1,Computer Science,70.9
S2165,Term1,Economics,66.8
S2165,Term1,Biology,69.4
S2165,Term2,Math,94.5
S2165,Term2,English,71.6
S2165,Term2,Science,94.9
S2165,Term2,History,90.6
S2165,Term2,Computer Science,78.0
S2165,Term2,Economics,76.0
S2165,Term2,Biology,78.3
S2165,Term3,Math,56.9
S2165,Term3,English,41.2
S2165,Term3,Science,51.8
S2165,Term3,History,40.6
S2165,Term3,Computer Science,56.1
S2165,Term3,Economics,50.3
S2165,Term3,Biology,57.8
S2166,Term1,Math,63.4
S2166,Term1,English,78.8
S2166,Term1,Science,63.4
S2166,Term1,History,90.6
S2166,Term1,Computer Science,71.3
S2166,Term1,Economics,71.2
S2166,Term1,Biology,70.5
S2166,Term2,Math,67.3
S2166,Term2,English,66.2
S2166,Term2,Science,51.5
S2166,Term2,History,56.3
S2166,Term2,Computer Science,50.5
S2166,Term2,Economics,73.7
S2166,Term2,Biology,46.2
S2166,Term3,Math,88.8
S2166,Term3,English,77.3
S2166,Term3,Science,74.9
S2166,Term3,History,72.8
S2166,Term3,Computer Science,94.2
S2166,Term3,Economics,93.6
S2166,Term3,Biology,71.0
S2167,Term1,Math,74.8
S2167,Term1,English,65.5
S2167,Term1,Science,60.9
S2167,Term1,History,74.0
S2167,Term1,Computer Science,63.1
S2167,Term1,Economics,70.5
S2167,Term1,Biology,47.3
S2167,Term2,Math,80.8
S2167,Term2,English,71.6
S2167,Term2,Science,69.9
S2167,Term2,History,63.2
S2167,Term2,Computer Science,81.2
S2167,Term2,Economics,83.8
S2167,Term2,Biology,91.5
S2167,Term3,Math,61.9
S2167,Term3,English,86.1
S2167,Term3,Science,86.4
S2167,Term3,History,54.4
S2167,Term3,Computer Science,75.2
S2167,Term3,Economics,74.8
S2167,Term3,Biology,64.5
S2168,Term1,Math,52.9
S2168,Term1,English,56.1
S2168,Term1,Science,39.9
S2168,Term1,History,54.2
S2168,Term1,Computer Science,38.7
S2168,Term1,Economics,44.7
S2168,Term1,Biology,49.7
S2168,Term2,Math,42.1
S2168,Term2,English,37.3
S2168,Term2,Science,61.1
S2168,Term2,History,61.8
S2168,Term2,Computer Science,47.1
S2168,Term2,Economics,53.4
S2168,Term2,Biology,54.0
S2168,Term3,Math,52.9
S2168,Term3,English,67.7
S2168,Term3,Science,41.3
S2168,Term3,History,60.3
S2168,Term3,Computer Science,56.5
S2168,Term3,Economics,58.4
S2168,Term3,Biology,55.6
S2169,Term1,Math,49.0
S2169,Term1,English,55.8
S2169,Term1,Science,29.1
S2169,Term1,History,51.3
S2169,Term1,Computer Science,55.1
S2169,Term1,Economics,70.3
S2169,Term1,Biology,55.6
S2169,Term2,Math,48.5
S2169,Term2,English,75.8
S2169,Term2,Science,69.2
S2169,Term2,History,46.1
S2169,Term2,Computer Science,67.1
S2169,Term2,Economics,61.3
S2169,Term2,Biology,74.6
S2169,Term3,Math,53.5
S2169,Term3,English,51.9
S2169,Term3,Science,53.3
S2169,Term3,History,59.1
S2169,Term3,Computer Science,60.2
S2169,Term3,Economics,69.7
S2169,Term3,Biology,48.4
S2170,Term1,Math,74.0
S2170,Term1,English,86.6
S2170,Term1,Science,86.9
S2170,Term1,History,73.6
S2170,Term1,Computer Science,83.7
S2170,Term1,Economics,71.2
S2170,Term1,Biology,85.8
S2170,Term2,Math,63.4
S2170,Term2,English,71.1
S2170,Term2,Science,58.3
S2170,Term2,History,70.4
S2170,Term2,Computer Science,62.1
S2170,Term2,Economics,41.8
S2170,Term2,Biology,61.6
S2170,Term3,Math,65.4
S2170,Term3,English,84.5
S2170,Term3,Science,69.9
S2170,Term3,History,70.6
S2170,Term3,Computer Science,72.8
S2170,Term3,Economics,79.9
S2170,Term3,Biology,74.6
S2171,Term1,Math,72.4
S2171,Term1,English,88.1
S2171,Term1,Science,74.2
S2171,Term1,History,84.9
S2171,Term1,Computer Science,74.1
S2171,Term1,Economics,85.5
S2171,Term1,Biology,69.6
S2171,Term2,Math,61.0
S2171,Term2,English,80.1
S2171,Term2,Science,65.3
S2171,Term2,History,70.6
S2171,Term2,Computer Science,62.0
S2171,Term2,Economics,75.4
S2171,Term2,Biology,81.5
S2171,Term3,Math,32.6
S2171,Term3,English,53.5
S2171,Term3,Science,58.8
S2171,Term3,History,49.1
S2171,Term3,Computer Science,37.8
S2171,Term3,Economics,65.7
S2171,Term3,Biology,56.4
S2172,Term1,Math,66.5
S2172,Term1,English,77.6
S2172,Term1,Science,80.2
S2172,Term1,History,79.1
S2172,Term1,Computer Science,77.8
S2172,Term1,Economics,79.8
S2172,Term1,Biology,69.6
S2172,Term2,Math,81.0
S2172,Term2,English,50.2
S2172,Term2,Science,77.2
S2172,Term2,History,67.0
S2172,Term2,Computer Science,71.9
